Request Number,Date Opened,Request,Description,Incident Address,Zip Code,Trash Hauler,Trash Route,Council District,State Plan X,State Plan Y,address_norm,date_only,new_event,event_id,event_date,event_seq,fine_event,first_event
126501,2018-12-28,Trash - Curbside/Alley Missed Pickup,skipped again,"3516 Dove Creek Rd, Nashville, TN 37013, United States",37013,RED RIVER,3503,33.0,1791558.56940549,633597.139799473,3516 DOVE CREEK RD,2018-12-28,True,3,2018-12-28,3,200,True
214374,2019-07-12,Trash - Curbside/Alley Missed Pickup,"Curb trash miss Friday, also others","3516 Lanawood Dr, Nashville, TN 37217, United States",37217,RED RIVER,3501,29.0,1788462.59850815,640124.801655033,3516 LANAWOOD DR,2019-07-12,True,2,2019-07-12,2,200,True
229399,2019-08-09,Trash - Curbside/Alley Missed Pickup,miss,"3516 Lanawood Dr, Nashville, TN 37217, United States",37217,RED RIVER,3501,29.0,1788462.59850815,640124.801655033,3516 LANAWOOD DR,2019-08-09,True,3,2019-08-09,3,200,True
233335,2019-08-16,Trash - Curbside/Alley Missed Pickup,missed for 3rd week in a row,"3516 Lanawood Dr, Nashville, TN 37217, United States",37217,RED RIVER,3501,29.0,1788462.59850815,640124.801655033,3516 LANAWOOD DR,2019-08-16,True,4,2019-08-16,4,200,True
252862,2019-09-27,Trash - Curbside/Alley Missed Pickup,"trash has not been picked up. I let it pass the previous time, but I'm tired of this. Last time, also next door neighbor Friday curb {on going issued and has spoken with supervisor/about this matte and nothing have changed.",3516 LANAWOOD DR,37217,RED RIVER,3501,29.0,1788462.59850815,640124.801655033,3516 LANAWOOD DR,2019-09-27,True,5,2019-09-27,5,200,True
147516,2019-02-26,Trash - Curbside/Alley Missed Pickup,1 cart in the alley,"3518 W Hamilton Ave, Nashville, Tennessee, 37218",37218,RED RIVER,3204,1.0,1720891.40015921,683517.598017432,3518 W HAMILTON AVE,2019-02-26,True,2,2019-02-26,2,200,True
150655,2019-03-06,Trash - Curbside/Alley Missed Pickup,1 cart,"3518 W Hamilton Ave, Nashville, Tennessee, 37218",37218,RED RIVER,3204,1.0,1720891.40015921,683517.598017432,3518 W HAMILTON AVE,2019-03-06,True,3,2019-03-06,3,200,True
157271,2019-03-20,Trash - Curbside/Alley Missed Pickup,2 CARTS,"3518 W Hamilton Ave, Nashville, Tennessee, 37218",37218,RED RIVER,3204,1.0,1720891.40015921,683517.598017432,3518 W HAMILTON AVE,2019-03-20,True,4,2019-03-20,4,200,True
206461,2019-06-26,Trash - Curbside/Alley Missed Pickup,This is the second time in a few weeks that our trash was not picked up. We live on a corner and leave our trash can at the driveway entrance on Bowling.,"3518 WOODMONT BLVD, 37215",37215,RED RIVER,2305,25.0,1724451.40170922,649837.601206534,3518 WOODMONT BLVD,2019-06-26,True,2,2019-06-26,2,200,True
92398,2018-08-23,Trash - Curbside/Alley Missed Pickup,1 cart was emptied the other was not. States the driver needs to make sure he collects everybody's trash. He left a lot of people without a collection.,"3519 Hewlett Dr, Nashville, TN 37211, United States",37211,RED RIVER,4304,16.0,1752680.96552508,642536.4108296,3519 HEWLETT DR,2018-08-23,True,2,2018-08-23,2,200,True
260932,2019-10-17,Trash - Curbside/Alley Missed Pickup,MISSED ENTIRE NEIGHBORHOOD,"3519 Hewlett Dr, Nashville, TN 37211, United States",37211,RED RIVER,4304,16.0,1752664.19865474,642564.800382913,3519 HEWLETT DR,2019-10-17,True,3,2019-10-17,3,200,True
90553,2018-08-15,Trash - Backdoor,backdoor Miss,3520 TRIMBLE RD,37215,RED RIVER,3301,34.0,1723356.9773596,642556.765359842,3520 TRIMBLE RD,2018-08-15,True,2,2018-08-15,2,200,True
143344,2019-02-18,Trash - Curbside/Alley Missed Pickup,Trash pickup missed on entire street,"3521 Thornehill Dr, Nashville, TN 37013, United States",37013,RED RIVER,3502,33.0,1790160.85579567,635902.735339285,3521 THORNEHILL DR,2019-02-18,True,2,2019-02-18,2,200,True
224932,2019-08-02,Trash - Curbside/Alley Missed Pickup,Trash was not picked up at 5:45 PM,"3524 Lanawood Dr, Nashville, TN 37217, United States",37217,RED RIVER,3501,29.0,1788447.25323889,639946.10990263,3524 LANAWOOD DR,2019-08-02,True,2,2019-08-02,2,200,True
233524,2019-08-17,Trash - Curbside/Alley Missed Pickup,"The neighbors on the other side of the street had their trash picked up,  but our side gets missed a lot.","3524 Lanawood Dr, Nashville, TN 37217, United States",37217,RED RIVER,3501,29.0,1788447.25323889,639946.10990263,3524 LANAWOOD DR,2019-08-17,True,3,2019-08-17,3,200,True
246895,2019-09-13,Trash - Curbside/Alley Missed Pickup,The truck frequently picks up trash on the other side of the street but skips my side.,"3524 Lanawood Dr, Nashville, TN 37217, United States",37217,RED RIVER,3501,29.0,1788447.25323889,639946.10990263,3524 LANAWOOD DR,2019-09-13,True,4,2019-09-13,4,200,True
28238,2017-11-15,Trash Collection Complaint,Curb/trash dead end missed 2 weeks in a row,3528 Pewitt Rd,37218,RED RIVER,3203,1.0,1722417.83575682,687919.298363714,3528 PEWITT RD,2017-11-15,True,2,2017-11-15,2,200,True
37984,2018-01-10,Trash - Curbside/Alley Missed Pickup,Curb/trash dead end missed Tuesday. Mrs Bess stated the entire street was missed.,3528 Pewitt Rd,37218,RED RIVER,3203,1.0,1722416.40122694,687921.802271735,3528 PEWITT RD,2018-01-10,True,3,2018-01-10,3,200,True
124542,2018-12-19,Trash - Curbside/Alley Missed Pickup,Curb/trash dead end missed Tuesday. Mrs Bess stated the entire street was missed.,3528 Pewitt Rd,37218,RED RIVER,3203,1.0,1722417.87156018,687919.297974451,3528 PEWITT RD,2018-12-19,True,4,2018-12-19,4,200,True
181913,2019-05-09,Trash - Curbside/Alley Missed Pickup,1 cart,"3528 Pewitt Rd, Nashville, TN 37218, United States",37218,RED RIVER,3203,1.0,1722417.87156018,687919.297974451,3528 PEWITT RD,2019-05-09,True,5,2019-05-09,5,200,True
142077,2019-02-13,Trash - Curbside/Alley Missed Pickup,the entire street was missed,"3529 Hewlett Dr, Nashville, TN 37211, United States",37211,RED RIVER,4304,16.0,1752952.99840296,642443.201738667,3529 HEWLETT DR,2019-02-13,True,2,2019-02-13,2,200,True
223654,2019-08-01,Trash - Curbside/Alley Missed Pickup,the entire street was missed,"3529 Hewlett Dr, Nashville, TN 37211, United States",37211,RED RIVER,4304,16.0,1752952.99840296,642443.201738667,3529 HEWLETT DR,2019-08-01,True,3,2019-08-01,3,200,True
171022,2019-04-17,Trash - Curbside/Alley Missed Pickup,1 cart,"353 Beech Ave, Nashville, TN 37115, United States",37115,RED RIVER,3312,7.0,1758005.79882695,695964.799888043,353 BEECH AVE,2019-04-17,True,2,2019-04-17,2,200,True
178192,2019-05-02,Trash - Backdoor,BACKDOOR MISS AGAIN.,"353 Beech Ave, Nashville, TN 37115, United States",37115,RED RIVER,3312,7.0,1758005.79882695,695964.799888043,353 BEECH AVE,2019-05-02,True,3,2019-05-02,3,200,True
184699,2019-05-15,Trash - Backdoor,Backdoor/trash miss {Wednesday} missed often needs to be calling in very week.,"353 Beech Ave, Nashville, TN 37115, United States",37115,RED RIVER,3312,7.0,1758005.79882695,695964.799888043,353 BEECH AVE,2019-05-15,True,4,2019-05-15,4,200,True
236296,2019-08-22,Trash - Backdoor,Backdoor/trash driveway Wednesday.,"353 Beech Ave, Nashville, TN 37115, United States",37115,RED RIVER,3312,7.0,1758005.79882695,695964.799888043,353 BEECH AVE,2019-08-22,True,5,2019-08-22,5,200,True
177188,2019-05-01,Trash - Curbside/Alley Missed Pickup,missed the entire street; misses are starting to become routine,"3530 Pewitt Rd, Nashville, TN 37218, United States",37218,RED RIVER,3203,1.0,1722323.47094635,687864.458671798,3530 PEWITT RD,2019-05-01,True,2,2019-05-01,2,200,True
181097,2019-05-08,Trash - Curbside/Alley Missed Pickup,misses have become weekly,"3530 Pewitt Rd, Nashville, TN 37218, United States",37218,RED RIVER,3203,1.0,1722323.47094635,687864.458671798,3530 PEWITT RD,2019-05-08,True,3,2019-05-08,3,200,True
184984,2019-05-16,Trash - Curbside/Alley Missed Pickup,trash missed for the street. this is 3 weeks in a row now,"3530 Pewitt Rd, Nashville, TN 37218, United States",37218,RED RIVER,3203,1.0,1722323.47094635,687864.458671798,3530 PEWITT RD,2019-05-16,True,4,2019-05-16,4,200,True
216090,2019-07-17,Trash - Curbside/Alley Missed Pickup,missed the entire street,"3530 Pewitt Rd, Nashville, TN 37218, United States",37218,RED RIVER,3203,1.0,1722323.47094635,687864.458671798,3530 PEWITT RD,2019-07-17,True,5,2019-07-17,5,200,True
260294,2019-10-16,Trash - Curbside/Alley Missed Pickup,missed trash.,"3530 Pewitt Rd, Nashville, TN 37218, United States",37218,RED RIVER,3203,1.0,1722323.47094635,687864.458671798,3530 PEWITT RD,2019-10-16,True,6,2019-10-16,6,200,True
224440,2019-08-02,Trash - Curbside/Alley Missed Pickup,"The whole street was missed yesterday, Normal pick up is Thursday. we have been experiencing late or never pick up service for the last few weeks. This has not occurred every week but more usual. You picture up load below does not work and freezes on picture when dropped on spot.","354 Fairlane Dr, Nashville, TN 37211, United States",37211,RED RIVER,3403,30.0,1758161.80015994,630719.200344793,354 FAIRLANE DR,2019-08-02,True,2,2019-08-02,2,200,True
262049,2019-10-21,Trash - Curbside/Alley Missed Pickup,MISSED FRIDAY...SOME NEIGHBORS MISSED,"3542 Seneca Forest Dr, Nashville, TN 37217, United States",37217,RED RIVER,3501,29.0,1787704.24935085,640731.190103427,3542 SENECA FOREST DR,2019-10-21,True,2,2019-10-21,2,200,True
186175,2019-05-17,Trash - Curbside/Alley Missed Pickup,Trash was not picked up today and curby was not picked up today.,"3548 Anderson Rd, Nashville, TN 37217, United States",37217,RED RIVER,3505,29.0,1789215.2369695,638235.63774121,3548 ANDERSON RD,2019-05-17,True,2,2019-05-17,2,200,True
262801,2019-10-22,Trash - Curbside/Alley Missed Pickup,miss,"3550 Pewitt Rd, Nashville, TN 37218, United States",37218,RED RIVER,3203,1.0,1721976.15734163,687846.926874818,3550 PEWITT RD,2019-10-22,True,2,2019-10-22,2,200,True
112081,2018-10-25,Trash - Curbside/Alley Missed Pickup,cust says missed,"3561 Dickerson Pike, Nashville, TN 37207, United States",37207,RED RIVER,3212,8.0,1745207.79875857,700620.198402919,3561 DICKERSON PIKE,2018-10-25,True,2,2018-10-25,2,200,True
216217,2019-07-17,Trash - Curbside/Alley Missed Pickup,miss,"3561 Dickerson Pike, Nashville, TN 37207, United States",37207,RED RIVER,3212,8.0,1745207.79875857,700620.198402919,3561 DICKERSON PIKE,2019-07-17,True,3,2019-07-17,3,200,True
219612,2019-07-24,Trash - Curbside/Alley Missed Pickup,our trash pickup day is tuesday we put our recepticle out on monday night.  our trash did not get picked up last week 7/16 called in spoke to a csr rep and a supervisor they sent out the recycle people.  the recepticle has been out on the curb since 7/15 and did not get picked up yesterday 7/23. i called this morning asked to speak with someone about this since i have already filed many complaints about missed p/u. the lady took my information and said she would send someone out.  this happens about every 3 p/u our trash does not get p/u. this time its two weeks in a row.  someone is not doing their job.  all i get when i call in is we will send someone out in 1-3 days.  all i want is this to be resolved and our trash to be p/u regularly. someone is paid to do a job and is not doing it.  Thanks for reading.,"3561 Dickerson Pike, Nashville, TN 37207, United States",37207,RED RIVER,3212,8.0,1745207.79875857,700620.198402919,3561 DICKERSON PIKE,2019-07-24,True,4,2019-07-24,4,200,True
223313,2019-07-31,Trash - Curbside/Alley Missed Pickup,our trash pickup day is tuesday we put our recepticle out on monday night.  our trash did not get picked up last week 7/16 called in spoke to a csr rep and a supervisor they sent out the recycle people.  the recepticle has been out on the curb since 7/15 and did not get picked up yesterday 7/23. i called this morning asked to speak with someone about this since i have already filed many complaints about missed p/u. the lady took my information and said she would send someone out.  this happens about every 3 p/u our trash does not get p/u. this time its two weeks in a row.  someone is not doing their job.  all i get when i call in is we will send someone out in 1-3 days.  all i want is this to be resolved and our trash to be p/u regularly. someone is paid to do a job and is not doing it.  Thanks for reading.,"3561 Dickerson Pike, Nashville, TN 37207, United States",37207,RED RIVER,3212,8.0,1745207.79875857,700620.198402919,3561 DICKERSON PIKE,2019-07-31,True,5,2019-07-31,5,200,True
192919,2019-05-31,Trash - Curbside/Alley Missed Pickup,MISSED...ENTIRE STREET MISSED- 2 CARTS,3570 GONDOLA DR,37013,RED RIVER,3502,33.0,1791266.70851845,637263.485747355,3570 GONDOLA DR,2019-05-31,True,2,2019-05-31,2,200,True
200344,2019-06-14,Trash - Curbside/Alley Missed Pickup,Missed,"3585 Gondola Dr, Nashville, TN 37013, United States",37013,RED RIVER,3502,33.0,1791482.62071117,637625.790423616,3585 GONDOLA DR,2019-06-14,True,2,2019-06-14,2,200,True
261660,2019-10-18,Trash - Curbside/Alley Missed Pickup,It is now 715pm and pickup is usually anout 7pm. So far no pickup in the chelsea of priest Lake subdivision.,"3585 Gondola Dr, Nashville, TN 37013, United States",37013,RED RIVER,3502,33.0,1791482.62071117,637625.790423616,3585 GONDOLA DR,2019-10-18,True,3,2019-10-18,3,200,True
261673,2019-10-19,Trash - Curbside/Alley Missed Pickup,Garbage wasn?t picked up,"3587 Gondola Dr, Nashville, TN 37013, United States",37013,RED RIVER,3502,33.0,1791490.45263583,637674.105760734,3587 GONDOLA DR,2019-10-19,True,2,2019-10-19,2,200,True
133398,2019-01-22,Trash - Backdoor,cart missed for 3 weeks wants a call as to why it is being missed,"359 Willard Dr, Nashville, TN 37211, United States",37211,RED RIVER,3405,30.0,1760646.59995051,636174.40102091,359 WILLARD DR,2019-01-22,True,2,2019-01-22,2,200,True
58067,2018-04-03,Trash - Backdoor,Missed.,3600 Whites Creek Pike,37207,RED RIVER,3201,3.0,1726525.55357738,694869.31586363,3600 WHITES CREEK PIKE,2018-04-03,True,2,2018-04-03,2,200,True
100543,2018-09-19,Trash - Backdoor,Missed,3600 Whites Creek Pike,37207,RED RIVER,3201,3.0,1726527.39996513,694867.198586632,3600 WHITES CREEK PIKE,2018-09-19,True,3,2018-09-19,3,200,True
201809,2019-06-18,Trash - Backdoor,miss,3600 Whites Creek Pike,37207,RED RIVER,3201,3.0,1726527.39996513,694867.198586632,3600 WHITES CREEK PIKE,2019-06-18,True,4,2019-06-18,4,200,True
239953,2019-08-29,Trash - Backdoor,Backdoor/trash needs to be emptied {Wednesday} of this week.,"3602 Floral Dr, Nashville, TN 37211, United States",37211,RED RIVER,4304,16.0,1751660.19854888,643215.200369504,3602 FLORAL DR,2019-08-29,True,2,2019-08-29,2,200,True
82456,2018-07-12,Trash - Backdoor,Missed pickup 2 weeks,3603 Hewlett Dr,37211,RED RIVER,4304,16.0,1753039.60830686,642389.503783134,3603 HEWLETT DR,2018-07-12,True,2,2018-07-12,2,200,True
201812,2019-06-18,Trash - Backdoor,miss,3604 echo ln,37218,RED RIVER,3201,1.0,1723098.23215558,693721.592826459,3604 ECHO LN,2019-06-18,True,2,2019-06-18,2,200,True
65312,2018-05-04,Trash - Curbside/Alley Missed Pickup,"cust says she's the last house on the corner of this cul de sac. Driver comes in with a smaller truck and forgets her home. Happens very week. Has to call every time.
notes by G.A. called R/R to see if they could go and emptied cart today? Caller very upset wants cart emptied today.",3604 green garden ct,37013,RED RIVER,3503,33.0,1791174.32703109,633462.81260865,3604 GREEN GARDEN CT,2018-05-04,True,2,2018-05-04,2,200,True
233411,2019-08-16,Trash - Curbside/Alley Missed Pickup,This problem with missing trash pickup has been on going. They don?t come on Friday?s as scheduled they show up on Saturday?s. This problem is occurring in District 33.,"3604 Green Garden Ct, Nashville, TN 37013, United States",37013,RED RIVER,3503,33.0,1791153.83817629,633451.995912307,3604 GREEN GARDEN CT,2019-08-16,True,3,2019-08-16,3,200,True
260334,2019-10-16,Trash - Curbside/Alley Missed Pickup,The truck has missed our whole street.  Thank you!,"3605 Colewood Dr, Nashville, TN 37215, United States",37215,RED RIVER,3301,34.0,1722341.87141814,643294.570336623,3605 COLEWOOD DR,2019-10-16,True,2,2019-10-16,2,200,True
224065,2019-08-01,Trash Collection Complaint,missed trash pick up {entire street} curb {today they pickup some and did not get there's at the dead end street.,3605 FLORAL DR,37211,RED RIVER,4304,16.0,1751516.19838391,643128.801853529,3605 FLORAL DR,2019-08-01,True,2,2019-08-01,2,200,True
260939,2019-10-17,Trash - Curbside/Alley Missed Pickup,missed whole street,"3605 Floral Dr, Nashville, TN 37211, United States",37211,RED RIVER,4304,16.0,1751516.19838391,643128.801853529,3605 FLORAL DR,2019-10-17,True,3,2019-10-17,3,200,True
55193,2018-03-21,Trash Collection Complaint,Missed entire cul de sac for the 4th or 5th time. He would like to know why he has not been collected on a regular basis. Driver was there - they seen him racing up and down the road but he did not bother to collect.,3606 Brush Hill Rd,37216,RED RIVER,2203,7.0,1758974.53709421,686943.903695164,3606 BRUSH HILL RD,2018-03-21,True,2,2018-03-21,2,200,True
56773,2018-03-28,Trash Collection Complaint,Missed entire cul de sac for the 5th time. He would like to know why he has not been collected on a regular basis. Driver was there - they seen him racing up and down the road but he did not bother to collect. please call (615) 335-4088,3606 Brush Hill Rd,37216,RED RIVER,2203,7.0,1758973.56379798,686944.946349603,3606 BRUSH HILL RD,2018-03-28,True,3,2018-03-28,3,200,True
59612,2018-04-11,Trash - Curbside/Alley Missed Pickup,Missed- trash. pickup on the court again. Everyone on the court. Want's to know what is the problem with not going into the court? Very upset,3606 Brush Hill Rd,37216,RED RIVER,2203,7.0,1758974.53709421,686943.903695164,3606 BRUSH HILL RD,2018-04-11,True,4,2018-04-11,4,200,True
202595,2019-06-20,Trash Collection Complaint,"CALLER SAYS HIS TRASH IS PLACED ON BRUSH HILL CT. CALLER SAYS MORE TIMES THAN NOT, THE TRASH IS NOT PICKED UP. HE HAS SEEN THE DRIVER GO RIGHT PAST THE STREET AND DOESN'T SERVICE.",3606 Brush Hill Rd,37216,RED RIVER,2203,7.0,1758975.99976529,686941.399667003,3606 BRUSH HILL RD,2019-06-20,True,5,2019-06-20,5,200,True
48134,2018-02-21,Trash - Backdoor,the customer's backdoor pickup was missed again,3606 MEADOW DR,37215,RED RIVER,2303,24.0,1724015.03396536,652242.019152104,3606 MEADOW DR,2018-02-21,True,2,2018-02-21,2,200,True
115461,2018-11-08,Trash - Backdoor,Backdoor pick up,3606 meadow dr,37215,RED RIVER,2303,24.0,1724016.20156243,652240.800969579,3606 MEADOW DR,2018-11-08,True,3,2018-11-08,3,200,True
134120,2019-01-24,Trash - Backdoor,missed again 2nd time within a month,"3606 Meadow Dr, Nashville, TN 37215, United States",37215,RED RIVER,2303,24.0,1724016.20156243,652240.800969579,3606 MEADOW DR,2019-01-24,True,4,2019-01-24,4,200,True
227304,2019-08-07,Trash - Curbside/Alley Missed Pickup,miss,"3608 Benham Ave, Nashville, TN 37215, United States",37215,RED RIVER,3305,25.0,1729809.8015379,647708.801768842,3608 BENHAM AVE,2019-08-07,True,2,2019-08-07,2,200,True
261674,2019-10-19,Trash - Curbside/Alley Missed Pickup,The trash was not picked up on our block. This is occurring way too regularly,"3608 Lipton Pl, Nashville, TN 37013, United States",37013,RED RIVER,3504,33.0,1787976.99939193,630764.800825765,3608 LIPTON PL,2019-10-19,True,2,2019-10-19,2,200,True
248799,2019-09-18,Trash - Curbside/Alley Missed Pickup,"Today, Wednesday, is our trash day but our trash was not picked up. The can is nearly full and can?t wait til next week!","3609 Hilldale Dr, Nashville, TN 37215, United States",37215,RED RIVER,3304,25.0,1723804.06484021,648952.95979072,3609 HILLDALE DR,2019-09-18,True,2,2019-09-18,2,200,True
53547,2018-03-14,Trash - Curbside/Alley Missed Pickup,cust says the entire street was missed {Court} curb.,3611 Brush Hill Ct,37216,RED RIVER,2203,7.0,1759132.33717663,687094.503075079,3611 BRUSH HILL CT,2018-03-14,True,2,2018-03-14,2,200,True
57071,2018-03-29,Trash - Curbside/Alley Missed Pickup,cust says the entire street was missed {Court} curb.,3611 brush hill ct,37216,RED RIVER,2203,7.0,1759132.33717663,687094.503075079,3611 BRUSH HILL CT,2018-03-29,True,3,2018-03-29,3,200,True
213178,2019-07-11,Trash - Curbside/Alley Missed Pickup,MISSED....AT THE DEAD END,"3611 Brush Hill Ct, Nashville, TN 37216, United States",37216,RED RIVER,2203,7.0,1759133.79978942,687091.998990317,3611 BRUSH HILL CT,2019-07-11,True,4,2019-07-11,4,200,True
48773,2018-02-23,Trash - Backdoor,"side door - missed pick up
missed 2 weeks in a row",3611 MEADOW DR,37215,RED RIVER,2303,24.0,1723842.53947263,652101.501472546,3611 MEADOW DR,2018-02-23,True,2,2018-02-23,2,200,True
71650,2018-06-01,Trash - Curbside/Alley Missed Pickup,"I put out can around 6 am and noticed the one across the street was open and empty already.   My can is full and I need emptied.  I never know what time to expect them.   I didn't think they came  before 7 am, but they usually do.",3612 burwick pl,37013,RED RIVER,3502,33.0,1795254.72278155,638264.352140368,3612 BURWICK PL,2018-06-01,True,2,2018-06-01,2,200,True
181436,2019-05-08,Trash - Curbside/Alley Missed Pickup,"I saw the truck go by. It picked up two cans, including mine, but my can did not empty. There are several bags of trash in my can.","3612 Mayflower Pl, Nashville, TN 37204, United States",37204,RED RIVER,4305,25.0,1737322.73455368,646627.180918041,3612 MAYFLOWER PL,2019-05-08,True,2,2019-05-08,2,200,True
125524,2018-12-26,Trash - Curbside/Alley Missed Pickup,"Trash/men came before 7 this morning, his cart was out by 7:00 a.m. {curb-Wednesday}. Truck came at 6:50 a.m.","3612 Meadow Dr, Nashville, TN 37215, United States",37215,RED RIVER,2303,24.0,1723728.20123248,652257.600626053,3612 MEADOW DR,2018-12-26,True,2,2018-12-26,2,200,True
56860,2018-03-28,Trash - Curbside/Alley Missed Pickup,Trash missed for 2nd week in a row.,3613 SABRE DR,37211,RED RIVER,4304,16.0,1751882.7347065,642845.697234144,3613 SABRE DR,2018-03-28,True,2,2018-03-28,2,200,True
71756,2018-06-01,Trash - Backdoor,backdoor miss,3614 Woodlawn Dr,37215,RED RIVER,2304,24.0,1723666.70969287,652962.135056192,3614 WOODLAWN DR,2018-06-01,True,2,2018-06-01,2,200,True
142079,2019-02-13,Trash - Curbside/Alley Missed Pickup,"schedule has been weird last few weeks, normally they pick up early in morning","3615 Hoods Hill Rd, Nashville, TN 37215, United States",37215,RED RIVER,3304,25.0,1728085.00118891,648282.400216359,3615 HOODS HILL RD,2019-02-13,True,2,2019-02-13,2,200,True
126687,2018-12-31,Trash - Curbside/Alley Missed Pickup,Missed everyones carts,3616 hoods hill rd,37215,RED RIVER,3304,25.0,1728257.00078133,648243.20101792,3616 HOODS HILL RD,2018-12-31,True,2,2018-12-31,2,200,True
85679,2018-07-25,Trash - Curbside/Alley Missed Pickup,Trash cart missed pick up.,3618 Sabre Dr,37211,RED RIVER,4304,16.0,1752050.72508611,642506.10148046,3618 SABRE DR,2018-07-25,True,2,2018-07-25,2,200,True
58552,2018-04-05,Trash - Curbside/Alley Missed Pickup,missed pickup- missed neighbor as well.,3620 Rolland Rd,37205,RED RIVER,2304,24.0,1723905.17411549,654616.519291543,3620 ROLLAND RD,2018-04-05,True,2,2018-04-05,2,200,True
93004,2018-08-27,Trash - Curbside/Alley Missed Pickup,Missed Pick up,3629 Longhaven xing,37013,RED RIVER,4504,32.0,1783450.57138892,622618.058435206,3629 LONGHAVEN XING,2018-08-27,True,2,2018-08-27,2,200,True
96156,2018-09-09,Trash - Curbside/Alley Missed Pickup,Missed pick up,"3629 Longhaven Xing, Antioch, Tennessee, 37013",0<NA>,RED RIVER,4504,32.0,1783409.13992673,622623.138918687,3629 LONGHAVEN XING,2018-09-09,True,3,2018-09-09,3,200,True
160198,2019-03-27,Trash - Curbside/Alley Missed Pickup,Missed/trash curb Wednesday,3635 Woodmont Blvd,37215,RED RIVER,2303,25.0,1722846.60116791,649885.599942352,3635 WOODMONT BLVD,2019-03-27,True,2,2019-03-27,2,200,True
206917,2019-06-27,Trash - Curbside/Alley Missed Pickup,My garbage was not picked up today. I checked all the neighbor's garbage cans and all their garbage had been picked up.,3636 Estes Rd,37215,RED RIVER,2303,25.0,1721452.24736128,649580.804737754,3636 ESTES RD,2019-06-27,True,2,2019-06-27,2,200,True
245338,2019-09-11,Trash - Curbside/Alley Missed Pickup,trash bin in back by driveway (FoxHall),"3637 Woodmont Blvd, Nashville, TN 37215, United States..trash bin in back by drive",37215,RED RIVER,2303,25.0,1722744.20043498,649895.20087677,3637 WOODMONT BLVD,2019-09-11,True,2,2019-09-11,2,200,True
242467,2019-09-05,Trash - Curbside/Alley Missed Pickup,Trash can was outside the night before and it was missed again. Still on the curb.,"3701 Sycamore Ln, Nashville, TN 37215, United States",37215,RED RIVER,3304,25.0,1723293.80050397,648668.000812016,3701 SYCAMORE LN,2019-09-05,True,2,2019-09-05,2,200,True
260609,2019-10-17,Trash - Curbside/Alley Missed Pickup,THIS STREET MISSED,"3702 Benham Ave, Nashville, TN 37215, United States",37215,RED RIVER,3305,25.0,1729818.78707855,647547.321254603,3702 BENHAM AVE,2019-10-17,True,2,2019-10-17,2,200,True
27032,2017-11-08,Trash - Curbside/Alley Missed Pickup,customer says missed pickup every week,3702 Hobbs Rd,37215,RED RIVER,3304,34.0,1721317.06630747,645218.701907879,3702 HOBBS RD,2017-11-08,True,2,2017-11-08,2,200,True
58665,2018-04-05,Trash - Curbside/Alley Missed Pickup,Missed.,3702 Hobbs Rd,37215,RED RIVER,3304,34.0,1721314.53924724,645220.743013702,3702 HOBBS RD,2018-04-05,True,3,2018-04-05,3,200,True
138793,2019-02-06,Trash - Curbside/Alley Missed Pickup,miss,"3703 Hilldale Dr, Nashville, TN 37215, United States",37215,RED RIVER,3304,25.0,1723822.60184631,648604.801256288,3703 HILLDALE DR,2019-02-06,True,2,2019-02-06,2,200,True
178117,2019-05-02,Trash - Curbside/Alley Missed Pickup,1 cart,"3703 Hilldale Dr, Nashville, TN 37215, United States",37215,RED RIVER,3304,25.0,1723822.60184631,648604.801256288,3703 HILLDALE DR,2019-05-02,True,3,2019-05-02,3,200,True
117417,2018-11-16,Trash - Backdoor,"Backdoor/Trash missed, overflowing. Make sure it's emptied. Friday.",3704 ANDERSON RD,37217,RED RIVER,3501,29.0,1789625.69274595,641394.131459009,3704 ANDERSON RD,2018-11-16,True,2,2018-11-16,2,200,True
135980,2019-01-30,Trash - Curbside/Alley Missed Pickup,cust says missed,"3704 Clarksville Pike, Nashville, TN 37218, United States",37218,RED RIVER,4202,2.0,1721322.60123584,679974.39810265,3704 CLARKSVILLE PIKE,2019-01-30,True,2,2019-01-30,2,200,True
138348,2019-02-06,Trash - Curbside/Alley Missed Pickup,Missed trash,3704 clarksville pike,37218,RED RIVER,4202,2.0,1721322.60123584,679974.39810265,3704 CLARKSVILLE PIKE,2019-02-06,True,3,2019-02-06,3,200,True
194822,2019-06-05,Trash - Curbside/Alley Missed Pickup,Missed trash curb Tuesday,3704 clarksville pike,37218,RED RIVER,4202,2.0,1721322.60123584,679974.39810265,3704 CLARKSVILLE PIKE,2019-06-05,True,4,2019-06-05,4,200,True
58664,2018-04-05,Trash - Curbside/Alley Missed Pickup,Missed.,3704 Hobbs Rd,37215,RED RIVER,3304,34.0,1721320.01161394,645169.730238292,3704 HOBBS RD,2018-04-05,True,2,2018-04-05,2,200,True
110374,2018-10-18,Trash - Curbside/Alley Missed Pickup,missed,"3704 Hobbs Rd, Nashville, TN 37215, United States",37215,RED RIVER,3304,34.0,1721344.72177291,645309.620863547,3704 HOBBS RD,2018-10-18,True,3,2018-10-18,3,200,True
260536,2019-10-17,Trash - Curbside/Alley Missed Pickup,miss plus a couple neighbors,"3704 Hobbs Rd, Nashville, TN 37215, United States",37215,RED RIVER,3304,34.0,1721344.72177291,645309.620863547,3704 HOBBS RD,2019-10-17,True,4,2019-10-17,4,200,True
